n,median,mean,positives
170,0.35568511784082646,0.3118821430089633,55.74712643678161
171,0.4011918581487011,0.39167515789425655,57.279693486590034
172,0.39884773142703606,0.42498756407291244,55.74712643678161
173,0.29413744690303106,0.16265342825663526,53.83141762452107
174,0.2461137281706371,0.04600880417243206,53.63984674329502
175,0.38741831618966605,0.43485176402307035,54.59770114942529
176,0.08863431191729737,-0.05218433935306864,51.14942528735632
177,0.404010489480997,0.38325287447924505,58.23754789272031
178,0.43172927884992507,0.2852164899982345,56.13026819923371
179,0.21948857002691496,0.1873046840132143,54.214559386973185
180,0.21912698406699882,0.09345270256570061,53.44827586206896
181,0.1769393287407135,0.0677397279606082,53.06513409961686
182,0.184721705620561,0.0451367469434114,52.87356321839081
183,0.3630024758643152,0.2645812079195201,54.406130268199234
184,0.33054348493076074,0.17879857608426097,53.63984674329502
185,0.19283097851001751,-0.07645081691753017,52.490421455938694
186,0.437661090621206,0.3973190022893057,56.13026819923371
187,0.2671828763129298,0.24433304437739728,54.214559386973185
188,0.2725398760597426,0.27266920717097287,53.06513409961686
189,0.4198613406981305,0.49256944179125944,55.3639846743295
190,0.22276558466021107,0.3196628548965468,53.83141762452107
191,0.4802066181320177,0.56792265671799,56.32183908045977
192,0.34167456147168934,0.04067488604893254,54.59770114942529
193,0.46515735402241776,0.4948044340488618,55.55555555555556
194,0.1467010852057922,0.06138283555856666,51.91570881226054
195,0.17090954490323143,0.28302020621798496,53.06513409961686
196,0.44139600713511573,0.3414937386862747,56.13026819923371
197,0.30603262729061187,0.49323660391183105,55.55555555555556
198,0.3737880526936991,0.27083340917303994,55.172413793103445
199,0.5264693621238326,0.24371793739130743,56.32183908045977
200,0.0,0.11011401110596163,49.808429118773944
201,0.45441953298558624,0.4750622169243374,55.3639846743295
202,0.31460404484949595,0.4813378834763562,55.938697318007655
203,0.40566901642300857,0.3041857505051549,54.59770114942529
204,0.1030016998349235,-0.039458270107594055,51.34099616858238
205,0.4023149142239422,-0.022071239449454324,54.59770114942529
206,0.2712682333248019,0.14350828845792313,54.02298850574713
207,0.5329136844924249,0.2984806174085706,56.13026819923371
208,0.33346140092679555,0.40958511836085165,55.938697318007655
209,0.09495718129021931,0.13506821579071931,52.10727969348659
210,0.48925404348588847,0.499537099158394,57.279693486590034
211,0.2121970297657611,0.1488014838004152,53.25670498084292
212,0.6973049699866886,0.616315359572359,58.23754789272031
213,0.15778831311159824,0.10981538501819264,52.10727969348659
214,0.3494885749304641,0.3024718461674826,54.98084291187739
215,0.3371274370912277,0.4917060589845853,55.74712643678161
216,0.38938221377345344,0.18836520940949228,54.406130268199234
217,0.2927170887256507,0.07130791905529478,52.87356321839081
218,0.2777595779846866,0.09647210844652933,54.59770114942529
219,0.2877162894233598,0.2520206389562697,54.406130268199234
220,0.20133925419204204,0.21166267564315175,53.06513409961686
221,0.2553694052874995,0.08752126421429836,53.83141762452107
222,0.29416742117543593,0.5108824399790468,54.59770114942529
223,0.275305706572448,0.2453841017098063,53.63984674329502
224,0.20681666658121095,0.15729236813714398,53.06513409961686
225,0.4181887252144757,0.4254314456835844,55.3639846743295
226,0.48833659312357924,0.470178130807943,57.47126436781609
227,0.53612343860595,0.20074156591353326,56.13026819923371
228,0.25700708177117604,0.23608931210218467,52.490421455938694
229,0.28893915801779735,0.145379419593936,53.63984674329502
230,0.34715698491516594,0.3729631427462124,53.83141762452107
231,0.4502302301186939,0.2391050933140366,55.55555555555556
232,0.3067598018060145,0.20300560193835546,53.83141762452107
233,0.5809022679268576,0.4353084363349182,56.896551724137936
234,0.33526311295420724,0.4667857896113104,56.32183908045977
235,0.5072576582138597,0.49334923867427133,58.04597701149425
236,0.2349792698338906,0.3663414436544104,53.25670498084292
237,0.3760251362916728,0.23258316483138236,54.214559386973185
238,0.42382184617831237,0.2851907921562874,56.513409961685824
239,0.458069455038135,0.47177675596780044,55.74712643678161
240,0.16643135178274976,0.3328798491762783,52.68199233716475
241,0.2627180818342707,0.10049215327457615,53.06513409961686
242,0.4430967569040266,0.4763727150535397,57.279693486590034
243,0.28637599043002016,0.4094563368872866,54.59770114942529
244,0.15356377371886915,-0.026652159728886432,51.91570881226054
245,0.4381813501263635,0.42380618167295653,55.3639846743295
246,0.4697623570554015,0.2058160999885434,55.74712643678161
247,0.25926304502071973,0.2662596934417808,53.44827586206896
248,0.38094950746962075,-0.09397877664762393,53.25670498084292
249,0.21911009246264895,0.08890804674338958,53.25670498084292
250,0.46336747378901266,0.4931669425384287,55.74712643678161
251,0.016864480880397235,-0.0032552922434580973,50.38314176245211
252,0.49268449843302553,0.49731682697231755,56.13026819923371
253,0.16511565264700628,0.2980078369675313,52.68199233716475
254,0.18150174013952536,0.09993233102537047,53.06513409961686
255,0.4026778156049324,0.44180794548716495,55.74712643678161
256,0.09196004034527419,0.1616782231857614,51.14942528735632
257,0.6599654550092405,0.49989042208185364,59.00383141762452
258,0.17153383590511206,0.1698740055150037,52.87356321839081
259,0.4291233845336287,0.34319477851666613,56.513409961685824
260,0.19101055981636705,0.23595236192778457,52.87356321839081
261,0.24034844414678327,0.19906365291600714,52.29885057471264
262,0.6060615775999161,0.40318269413556485,57.08812260536399
263,0.4793521699586423,0.5287099606344187,54.59770114942529
264,0.15554761334867767,0.082556185480845,53.06513409961686
265,0.03396927762206571,0.1524188379820911,50.57471264367817
266,0.18378734431739635,0.11720846303698902,52.10727969348659
267,0.3204860018001604,0.18130473217410364,53.83141762452107
268,0.4760638787958493,0.47685922482195076,56.70498084291188
269,0.23558664385470712,0.2692045770622417,52.68199233716475
270,0.5201948653616837,0.33628474757554533,57.08812260536399
271,0.5556331960302408,0.2559672057967633,56.70498084291188
272,0.2833879372641306,0.16960542214814361,54.214559386973185
273,0.22273724894248184,0.2986840385649627,53.63984674329502
274,0.38235091392174997,0.5072250074234609,55.938697318007655
275,0.4583062019844818,0.5296370960438279,57.279693486590034
276,0.011071417055608353,0.18899627135913502,50.0
277,0.4819494351378927,0.4134492266652736,55.55555555555556
278,0.3847416338638696,0.360345771371311,55.938697318007655
279,0.5570619228579717,0.47703974083191986,55.938697318007655
280,0.3183111600002717,0.3559057446693593,53.83141762452107
281,0.25222461609680225,0.6072944390694882,52.68199233716475
282,0.3536289136736138,0.4389936584660906,56.13026819923371
283,0.1608986111237306,0.09043564316725516,52.10727969348659
284,0.5792820854816332,0.6420197194261256,58.81226053639846
285,0.2593025880039264,0.3498142572749825,54.02298850574713
286,0.48719427391504466,0.4605708435079437,57.662835249042146
287,0.286832724930705,0.26344951529109356,53.83141762452107
288,0.40088393609602535,0.1997722791936808,55.74712643678161
289,0.34164594033182133,0.3182063682365381,54.02298850574713
290,0.36205949080217625,0.1856449820998202,54.98084291187739
291,0.3474259299914515,0.12267507477406749,54.406130268199234
292,0.17754372897296922,0.3137397732709805,52.10727969348659
293,0.55024989789233,0.5219297696463253,56.896551724137936
294,0.03171268965157602,-0.031643972036710696,50.38314176245211
295,0.3770787041745809,0.03998590363485761,54.214559386973185
296,0.5686477262266951,0.4520248432249404,56.513409961685824
297,0.4445726216437871,0.3271927235661134,55.172413793103445
298,0.13341595986570892,0.4353188582866529,52.490421455938694
299,0.43844820803110196,0.4784387197449733,54.98084291187739
300,0.273809759115256,0.2441129520563901,54.214559386973185
301,0.48309294956604487,0.3258528527340513,56.70498084291188
302,0.4538186055291868,0.3263482471699925,54.59770114942529
303,0.19780765681422924,0.09462018052164178,52.490421455938694
304,0.2694658389703837,0.18979148466175272,53.06513409961686
305,0.10766382826081816,0.17342549549716438,52.10727969348659
306,0.6062190992863672,0.6057142832935077,59.195402298850574
307,0.579182687843895,0.7294020553383971,58.23754789272031
308,0.3798535325410807,0.33881393068096743,54.214559386973185
309,0.530089876908977,0.4583928625867389,57.47126436781609
310,0.3759096058881712,0.27148980897326924,54.02298850574713
311,0.32476526725251126,0.32672233586296007,52.87356321839081
312,0.6054050191572846,0.627828032786359,57.08812260536399
313,0.46712461884852496,0.38959914514884125,55.938697318007655
314,0.41477125065869935,0.46844258856600235,55.74712643678161
315,0.4958263476337763,0.26835613300408107,55.3639846743295
316,0.16506427387094505,0.19754029443746898,52.10727969348659
317,0.22574162758625593,0.1278718175614542,53.25670498084292
318,0.3494954165917995,0.4721479464600027,54.406130268199234
319,0.47412302111314353,0.416186583616307,54.78927203065134
320,0.5189525407895171,0.5618591043318205,56.70498084291188
321,0.30475988413401145,0.25805028222746573,54.02298850574713
322,0.3680603666380907,0.4455883288032595,55.172413793103445
323,0.6269279834610816,0.5165123118698005,59.578544061302686
324,0.3542326085761025,0.19512629236611492,54.406130268199234
325,0.4617223283891122,0.47264072317284,56.70498084291188
326,0.33616696242275823,0.20706922199824407,54.59770114942529
327,0.3229297986363545,0.503567643287871,54.406130268199234
328,0.25085314542882964,0.16965015344957962,51.34099616858238
329,0.27464517255269977,0.4298459916596646,53.83141762452107
330,0.49276559765883055,0.33103192206880655,57.279693486590034
331,0.5514645769147744,0.4079499629970871,55.74712643678161
332,0.4392148367969913,0.6342009764623795,55.74712643678161
333,0.282734554216791,0.4259520274536218,54.98084291187739
334,0.25477226326901525,0.1427470051394937,53.06513409961686
335,0.14633426316471682,0.12273829165642919,52.29885057471264
336,0.5750144214363959,0.5767691428233803,56.13026819923371
337,0.17688173783733063,0.14614097515629756,53.25670498084292
338,0.41903758973352906,0.5904204560053707,55.55555555555556
339,0.3905907733562921,0.4352702916948163,55.172413793103445
340,0.3264184096503219,0.21059998132825736,53.44827586206896
341,0.39604414782133857,0.358495766425332,55.08637236084453
342,0.35435986559581173,0.3557515284851028,54.31861804222648
343,0.5027971143506431,0.40157946513704995,54.35203094777563
344,0.4718435188141477,0.3217520019876809,53.9651837524178
345,0.15560265569468273,0.14378674230629948,52.71317829457365
346,0.20758969839745262,0.17409970432464314,52.44618395303326
347,0.2356089613449585,0.0014357080122132915,51.67652859960552
348,0.24345900769254872,0.2076476310637905,52.46548323471401
349,0.28901639426229264,0.2056326688947276,53.26732673267327
350,0.38470765560934495,0.1585685893874002,55.35714285714286
351,0.40160506658613593,0.48709580054486823,56.16161616161616
352,0.1518074227567911,0.1922289214951599,52.85714285714286
353,0.7505499538885312,0.5196918306653168,57.46887966804979
354,0.3675418398392206,0.5934287013870134,55.3941908713693
355,0.28644246990770283,0.18801275613854243,53.11203319502075
356,0.402342813290682,0.4371741718486082,55.208333333333336
357,0.2854769325490686,0.39134550641551236,53.125
358,0.4456723791648699,0.4656204001700252,56.25
359,0.404672585572714,0.2775620169826065,55.13626834381551
360,0.4604205361673207,0.2556454074956588,55.81395348837209
361,0.495226123437216,0.30877597719892697,53.747323340471084
362,0.28582355511060037,0.2658178366365601,54.229934924078094
363,0.22014451840149182,0.1305618657145344,52.27765726681128
364,0.5176003078441634,0.4914446293443707,57.26681127982647
365,0.43703239267365984,0.26840432915572365,53.79609544468546
366,0.23337225476011603,0.3862047829775134,52.41228070175439
367,0.5111962472467771,0.5288164883367775,55.04385964912281
368,0.634847821446247,0.5980416851341368,57.9295154185022
369,0.4908342737645819,0.876456735486221,56.666666666666664
370,0.08520752407364875,0.03769651746792463,50.91324200913242
371,0.09731102781742962,0.42609205521058235,51.16822429906542
372,0.18565894265151908,0.22700659339499493,52.23529411764706
373,0.3077456454181736,0.3712764162189132,55.04807692307693
374,0.27322268370965624,1.6190600544678502,51.57384987893463
375,0.4308756886294183,0.27183004624647955,54.207920792079214
376,0.39978785943459705,0.47457534034253657,53.75
377,0.8401041573195307,0.6206881273444177,58.79396984924623
378,0.6002229492152852,0.30403582178602806,54.314720812182735
379,-0.036785023826344965,0.23811828367841698,49.49238578680203
380,0.08458486368506436,0.19460588702263815,50.89058524173028
381,0.11358406263118569,0.2727470693280125,52.17391304347826
382,0.5580754787476623,0.777900074697941,56.84210526315789
383,0.4369427930562554,0.7089665566354594,53.70370370370371
